tweet,clean_tweet,hastags,attherate,urls,emojis
Twitter suspends account of scientist who had claimed Wuhan coronavirus was made in lab  https://t.co/Vrl7Odd6nL via OpIndia_com,Twitter suspends account of scientist who had claimed Wuhan coronavirus was made in lab  via OpIndiacom,[],[],['https://t.co/Vrl7Odd6nL'],[]
Help Others🤝 Your little can be everything for someone. #charity #nonprofit #donate #love #covid #fundraising #support #help #volunteer #giveback #donation #education #ngo #dogood #hope #socialgood #children #donations #change #family #coronavirus #life #makeadifference #bhfyp  https://t.co/whULIpMwOh,Help Others Your little can be everything for someone ,"['#charity', '#nonprofit', '#donate', '#love', '#covid', '#fundraising', '#support', '#help', '#volunteer', '#giveback', '#donation', '#education', '#ngo', '#dogood', '#hope', '#socialgood', '#children', '#donations', '#change', '#family', '#coronavirus', '#life', '#makeadifference', '#bhfyp']",[],['https://t.co/whULIpMwOh'],['🤝']
"'Coronavirus A Chinese Conspiracy'-E Media  Refer 2 d above&amp; read d following FB post,  Coronavirus leaked frm d Chinese lab, in d process of producing, doing what it is doing now, performing dance of death and destruction, killing million. And Xi watching everything like Buddha",Coronavirus A Chinese ConspiracyE Media Refer 2 d aboveamp read d following FB post Coronavirus leaked frm d Chinese lab in d process of producing doing what it is doing now performing dance of death and destruction killing million And Xi watching everything like Buddha,[],[],[],[]
the streets of Thailand @William67335893  https://t.co/A8CPQQX8T2 #Thailand #ThailandNews #Thai #Bangkok #Editorial #COVID19 #CovidIsNotOver #Covid_19 #COVID #PeoplesVaccine #lockdown #DeltaVariant #Corona #coronavirus #CoronaPandemie #pandemic #pandemiclife #StaySafe #stayhealthy,the streets of Thailand  ,"['#Thailand', '#ThailandNews', '#Thai', '#Bangkok', '#Editorial', '#COVID19', '#CovidIsNotOver', '#Covid_19', '#COVID', '#PeoplesVaccine', '#lockdown', '#DeltaVariant', '#Corona', '#coronavirus', '#CoronaPandemie', '#pandemic', '#pandemiclife', '#StaySafe', '#stayhealthy']",['@William67335893'],['https://t.co/A8CPQQX8T2'],[]
"🇧🇩 Bangladesh Coronavirus deaths rise by 235 to 21,397; Dhaka counts 73 fatalities in a day, highest among 8 divisions.  https://t.co/rxvkl2cAqB", Bangladesh Coronavirus deaths rise by 235 to 21397 Dhaka counts 73 fatalities in a day highest among 8 divisions ,[],[],['https://t.co/rxvkl2cAqB'],['🇧🇩']
"A positive jobs report spurred Wall Street to push some stocks and Treasuries higher, but investor optimism was tempered by looming inflation, a potential decline in Federal Reserve stimulus and the coronavirus' Delta variant  https://t.co/RaXHtcsG3C  https://t.co/RwXHz4kK2n",A positive jobs report spurred Wall Street to push some stocks and Treasuries higher but investor optimism was tempered by looming inflation a potential decline in Federal Reserve stimulus and the coronavirus Delta variant  ,[],[],"['https://t.co/RaXHtcsG3C', 'https://t.co/RwXHz4kK2n']",[]
Coronavirus marriages home marriage small group marriages and low budget cost marriage  https://t.co/gBT3SYrLsq,Coronavirus marriages home marriage small group marriages and low budget cost marriage ,[],[],['https://t.co/gBT3SYrLsq'],[]
Lovers life   Coronavirus death  https://t.co/r87LhcH8tC,Lovers life Coronavirus death ,[],[],['https://t.co/r87LhcH8tC'],[]
Coronavirus youth and old people coronavirus death  https://t.co/kAl1tdgLPR,Coronavirus youth and old people coronavirus death ,[],[],['https://t.co/kAl1tdgLPR'],[]
Coronavirus youth and old people coronavirus death  https://t.co/nb9IrfMA68,Coronavirus youth and old people coronavirus death ,[],[],['https://t.co/nb9IrfMA68'],[]
Can Coronavirus Live In Water?  https://t.co/vr5cTZk3Km,Can Coronavirus Live In Water ,[],[],['https://t.co/vr5cTZk3Km'],[]
"I’m glad that this coronavirus happened in some way, it really heals my relationship with my parents, even stronger with my dad. We barely speak after I left for my edication and I always find mom. Selalu lupa pasal ayah. A blessing indeed…",I’m glad that this coronavirus happened in some way it really heals my relationship with my parents even stronger with my dad We barely speak after I left for my edication and I always find mom Selalu lupa pasal ayah A blessing indeed…,[],[],[],[]
😩No… No… No… I’m not going!!!🥲 Singapore Covid-19 Update: From 19th August up to 50% of employees can return to the workplace.😭  #wfh #workfromhome #memes #memesdaily #memeoftheday #singaporememes #singapore #singaporean #covid19 #covid19memes #coronavirus #coronamemes  https://t.co/OaKT44jcHH,No… No… No… I’m not going Singapore Covid19 Update: From 19th August up to 50% of employees can return to the workplace ,"['#wfh', '#workfromhome', '#memes', '#memesdaily', '#memeoftheday', '#singaporememes', '#singapore', '#singaporean', '#covid19', '#covid19memes', '#coronavirus', '#coronamemes']",[],['https://t.co/OaKT44jcHH'],"['😩', '\U0001f972', '😭']"
"The only good thing the Corona virus brought is destroying Cinema Industry. The Indian film industry run by fools, uneducated no-Art folks.",The only good thing the Corona virus brought is destroying Cinema Industry The Indian film industry run by fools uneducated noArt folks,[],[],[],[]
"INNR — Coronavirus likely to lock India's women out of job market for years: Many of the women Reuters spoke to stressed the damage from job loss to their self-esteem, leading to mental and physical health issues. ""Our men at ... View article...  https://t.co/HsB2hmFGId",INNR — Coronavirus likely to lock Indias women out of job market for years: Many of the women Reuters spoke to stressed the damage from job loss to their selfesteem leading to mental and physical health issues Our men at  View article ,[],[],['https://t.co/HsB2hmFGId'],[]
So far today 1910 coronavirus cases report in Sri Lanka. #LKA #SriLanka #COVID19SL #COVID19LK,So far today 1910 coronavirus cases report in Sri Lanka ,"['#LKA', '#SriLanka', '#COVID19SL', '#COVID19LK']",[],[],[]
"Bangladesh 🇧🇩 Coronavirus caseload surges by 12,606 in a day to 1,335,260; Dhaka counts 5,339 new cases, highest among 8 divisions.  https://t.co/rxvkl2cAqB",Bangladesh  Coronavirus caseload surges by 12606 in a day to 1335260 Dhaka counts 5339 new cases highest among 8 divisions ,[],[],['https://t.co/rxvkl2cAqB'],['🇧🇩']
"-another milestone achieved as per latest figures by @OfficialNcoc. However, we must remain mindful of rising #COVID19 stats and #GetVaccinatedNow.  🇵🇰 fights #coronavirus",another milestone achieved as per latest figures by However we must remain mindful of rising stats and  fights ,"['#COVID19', '#GetVaccinatedNow.', '#coronavirus']",['@OfficialNcoc.'],[],['🇵🇰']
Every contribution counts. Find out how you can also help these organisations fight COVID-19 in India ⬇️ #Covid19IndiaHelp We can change the world and we can fight against #coronavirus because we are born fighters . #WHO  #PMOIndia  #CMOdisha #UNO,Every contribution counts Find out how you can also help these organisations fight COVID19 in India  We can change the world and we can fight against because we are born fighters  ,"['#Covid19IndiaHelp', '#coronavirus', '#WHO', '#PMOIndia', '#CMOdisha', '#UNO']",[],[],['⬇️']
"Many people not visiting doctors for their #COVID19 related symptoms &amp; other health issues due to myths &amp; fake news about #coronavirus #QuarantineLife &amp; #vaccination , Medical Tele-Consultation is an opportunity for these people to consult on their health issues without visiting",Many people not visiting doctors for their related symptoms amp other health issues due to myths amp fake news about amp  Medical TeleConsultation is an opportunity for these people to consult on their health issues without visiting,"['#COVID19', '#coronavirus', '#QuarantineLife', '#vaccination']",[],[],[]
@DrSharmila15 How is it? Police covered from corona virus...here corona vl not spread 🧐🧐  https://t.co/VWmuZY6K0L, How is it Police covered from corona virushere corona vl not spread  ,[],['@DrSharmila15'],['https://t.co/VWmuZY6K0L'],"['🧐', '🧐']"
COVID IS REAL  #covid19  #coronavirus  #virusjahat  #wabakmerebak  #kematianbertambah  #kitamestimenang  #kitamasihbelummenang  #jagadirijagakeluarga  #kitajagakitaallahjagakita  #sayangikeluarga  #sayangimalaysiaku  https://t.co/I5QqOuciU7,COVID IS REAL ,"['#covid19', '#coronavirus', '#virusjahat', '#wabakmerebak', '#kematianbertambah', '#kitamestimenang', '#kitamasihbelummenang', '#jagadirijagakeluarga', '#kitajagakitaallahjagakita', '#sayangikeluarga', '#sayangimalaysiaku']",[],['https://t.co/I5QqOuciU7'],[]
@ThaiEnquirer we are getting numb to record caseloads and deaths #coronavirus #WhatsHappeningInThailand, we are getting numb to record caseloads and deaths ,"['#coronavirus', '#WhatsHappeningInThailand']",['@ThaiEnquirer'],[],[]
"@WHO   @BorisJohnson   sir, Britain is not in the fair list in spreading the delta variant of covid, How long one can only blame china ? Ching...ching ..china is not only but bris...bris...britain is too response in mishandling of coronavirus and letting the virus spread global.", sir Britain is not in the fair list in spreading the delta variant of covid How long one can only blame china  Chingching china is not only but brisbrisbritain is too response in mishandling of coronavirus and letting the virus spread global,[],"['@WHO', '@BorisJohnson']",[],[]
US intelligence agencies are digging through a treasure trove of genetic data that could be key to uncovering the origins of the #coronavirus | @CNNPolitics  https://t.co/s9XDXTVWTF,US intelligence agencies are digging through a treasure trove of genetic data that could be key to uncovering the origins of the | ,['#coronavirus'],['@CNNPolitics'],['https://t.co/s9XDXTVWTF'],[]
Coronavirus marriages home marriage small group marriages and low budget cost marriage  https://t.co/6KKvkMby0l,Coronavirus marriages home marriage small group marriages and low budget cost marriage ,[],[],['https://t.co/6KKvkMby0l'],[]
Lovers life   Coronavirus death  https://t.co/mc6H5ObGXb,Lovers life Coronavirus death ,[],[],['https://t.co/mc6H5ObGXb'],[]
Coronavirus youth and old people coronavirus death  https://t.co/ivVm0Zx35S,Coronavirus youth and old people coronavirus death ,[],[],['https://t.co/ivVm0Zx35S'],[]
Coronavirus youth and old people coronavirus death  https://t.co/yfZjkbAbH0,Coronavirus youth and old people coronavirus death ,[],[],['https://t.co/yfZjkbAbH0'],[]
"A new iteration of the delta coronavirus variant is popping up around the globe, bringing questions and concerns. Here's what we know so far.   https://t.co/HqpdLQBlzL",A new iteration of the delta coronavirus variant is popping up around the globe bringing questions and concerns Heres what we know so far ,[],[],['https://t.co/HqpdLQBlzL'],[]
I have thoroughly gotten used to Zoom and am quite familiar with Microsoft Team. I think both software are good for WFH or WFA. We need to live with the software as we need to live with Coronavirus for some time.,I have thoroughly gotten used to Zoom and am quite familiar with Microsoft Team I think both software are good for WFH or WFA We need to live with the software as we need to live with Coronavirus for some time,[],[],[],[]
Craze for Chinese products/ideas since corona virus is in raise  in Kerala.,Craze for Chinese products/ideas since corona virus is in raise in Kerala,[],[],[],[]
"Sukria to Greatest Almighty ALLAH SWT &amp; Save Me, My Family &amp; Relatives From deadly Corona  Virus  https://t.co/qjBsQLJPpB",Sukria to Greatest Almighty ALLAH SWT amp Save Me My Family amp Relatives From deadly Corona Virus ,[],[],['https://t.co/qjBsQLJPpB'],[]
"Breaking:  Public Security warned that fines ranging between SR100,000 and SR1 million or jail terms between one and five years or of both will be awarded to anyone who spreads rumors related with coronavirus.",Breaking: Public Security warned that fines ranging between SR100000 and SR1 million or jail terms between one and five years or of both will be awarded to anyone who spreads rumors related with coronavirus,[],[],[],[]
My Brother Is Suffering with damaged LUNGS by Corona Virus. We Need Your Help To Provide For His Treatment..  https://t.co/OrvDqn8L2o,My Brother Is Suffering with damaged LUNGS by Corona Virus We Need Your Help To Provide For His Treatment ,[],[],['https://t.co/OrvDqn8L2o'],[]
Coronavirus marriages home marriage small group marriages and low budget cost marriage  https://t.co/iMJ8ARe17q,Coronavirus marriages home marriage small group marriages and low budget cost marriage ,[],[],['https://t.co/iMJ8ARe17q'],[]
