tweet,clean_tweet,hastags,attherate,urls,emojis
I have personally witnessed the #KumbhMela in Haridwar. I can vouch for its COVID-19 protocol adherence by devotees and also planned arrangements of the Centre and Uttarakhand Government to ensure a clean and safe experience. Stop the lies.  #ShameOnIndiaToday,I have personally witnessed the in Haridwar I can vouch for its COVID19 protocol adherence by devotees and also planned arrangements of the Centre and Uttarakhand Government to ensure a clean and safe experience Stop the lies ,"['#KumbhMela', '#ShameOnIndiaToday']",[],[],[]
1.15 Lakh new covid cases in a day! Shudder to think what will happen once the election season is over! #CoronavirusIndia #COVID19India #COVID #Corona #BengalElections2021,115 Lakh new covid cases in a day Shudder to think what will happen once the election season is over ,"['#CoronavirusIndia', '#COVID19India', '#COVID', '#Corona', '#BengalElections2021']",[],[],[]
"a vry huge increasing  covid 19 virus in our country we want #onlineboardexams2021 when we study online then we want online exam s it is a #StudentLifeMatters  And I requested to sir 
@itspcofficial
 to take a serious action on this situation #cancelboardexam2021",a vry huge increasing covid 19 virus in our country we want when we study online then we want online exam s it is a And I requested to sir to take a serious action on this situation ,"['#onlineboardexams2021', '#StudentLifeMatters', '#cancelboardexam2021']",['@itspcofficial'],[],[]
Only #COVID19India #awareness while calling won't really work. The Government should take urgent steps to curb the #COVIDSecondWave before it destroys the entire country. #CoronavirusPandemic #CoronaVirusUpdates #CoronaUpdate #Corona #COVID19 #Coronavirus #WestBengalElections,Only while calling wont really work The Government should take urgent steps to curb the before it destroys the entire country ,"['#COVID19India', '#awareness', '#COVIDSecondWave', '#CoronavirusPandemic', '#CoronaVirusUpdates', '#CoronaUpdate', '#Corona', '#COVID19', '#Coronavirus', '#WestBengalElections']",[],[],[]
"@PTI_News
 RBI should have been ready or the RBI was over sure that the pandemic has been controlled and wiped out. They wanted a reason so they blamed it on surge in  Covid 19 Pandemic.", RBI should have been ready or the RBI was over sure that the pandemic has been controlled and wiped out They wanted a reason so they blamed it on surge in Covid 19 Pandemic,[],['@PTI_News'],[],[]
"India won't open Covid-19 vaccination for all. Officials explain why

https://hindustantimes.com/india-news/india-won-t-open-covid-19-vaccination-for-all-officials-explain-why-101617711524277.html…

Sent from Hindustan Times Android App.",India wont open Covid19 vaccination for all Officials explain why  Sent from Hindustan Times Android App,[],[],['https://hindustantimes.com/india-news/india-won-t-open-covid-19-vaccination-for-all-officials-explain-why-101617711524277.html…'],[]
"Either #cancelboardexams2021 OR #PostponeBoardExams
Our Country India made the record in daily surge of Covid 19 cases and we the students of India don't want to write offline exams in this situation.
#StudentsLivesMatter #COVID19India 
#COVIDSecondWave 
#StudentsWantJustice",Either OR Our Country India made the record in daily surge of Covid 19 cases and we the students of India dont want to write offline exams in this situation ,"['#cancelboardexams2021', '#PostponeBoardExams', '#StudentsLivesMatter', '#COVID19India', '#COVIDSecondWave', '#StudentsWantJustice']",[],[],[]
"104,000 +ve cases reported in last 24 hrs. #COVID numbers touched a new high despite us being the biggest producers of vax in the world. We are still xporting vax to a large number of countries and continuing to earn goodwill. God bless us. 


@bainjal
 

@virsanghvi


@vinodkapri",104000 +ve cases reported in last 24 hrs numbers touched a new high despite us being the biggest producers of vax in the world We are still xporting vax to a large number of countries and continuing to earn goodwill God bless us ,['#COVID'],"['@bainjal', '@virsanghvi', '@vinodkapri']",[],[]
"India planning to double Covid-19 vaccine output to 140 million by August 
@ASMankotiaET


https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/india-planning-to-double-vax-output-to-140m-by-august/articleshow/81922378.cms…

 Download Economic Times App to stay updated with Business News - https://etapp.onelink.me/tOvY/135dde21",India planning to double Covid19 vaccine output to 140 million by August  Download Economic Times App to stay updated with Business News  ,[],['@ASMankotiaET'],"['https://economictimes.indiatimes.com/industry/healthcare/biotech/healthcare/india-planning-to-double-vax-output-to-140m-by-august/articleshow/81922378.cms…', 'https://etapp.onelink.me/tOvY/135dde21']",[]
"Replying to 
@cbseindia29
 
@DrRPNishank
 and 7 others",Replying to and 7 others,[],"['@cbseindia29', '@DrRPNishank']",[],[]
"#COVIDー19 #CoronavirusIndia #coronavirus #COVIDSecondWave #COVID19India #COVID #CoronavirusPandemic 
@UrvashiRautela
 
@advani_kiara
 
@norahfatehi
 sorry guys ", sorry guys ,"['#COVIDー19', '#CoronavirusIndia', '#coronavirus', '#COVIDSecondWave', '#COVID19India', '#COVID', '#CoronavirusPandemic']","['@UrvashiRautela', '@advani_kiara', '@norahfatehi']",[],[]
Both leaders wearing #masks at #JayaBachhan roadshow. But no distancing at all! #covid #norms #flouted #BengalElections,Both leaders wearing at roadshow But no distancing at all ,"['#masks', '#JayaBachhan', '#covid', '#norms', '#flouted', '#BengalElections']",[],[],[]
"Who will win Nandigram? 
#trinamool #bjp #westbengal #mamtabanerjee #tmc #kolkata #india #trinamoolcongress #bengal #mamatabanerjee #BengalElection2021 #banglargorbomamata #police #bhartiyajantaparty #congress #news #corona #Ram #lockdown #AmitShah #ModiWave #NarendraModi",Who will win Nandigram ,"['#trinamool', '#bjp', '#westbengal', '#mamtabanerjee', '#tmc', '#kolkata', '#india', '#trinamoolcongress', '#bengal', '#mamatabanerjee', '#BengalElection2021', '#banglargorbomamata', '#police', '#bhartiyajantaparty', '#congress', '#news', '#corona', '#Ram', '#lockdown', '#AmitShah', '#ModiWave', '#NarendraModi']",[],[],[]
"Replying to 
@Arun07Satapathy
 and 
@otvnews",Replying to and ,[],"['@Arun07Satapathy', '@otvnews']",[],[]
"1,00,000+ new #Covid cases pan India.

This is #alarming & frightening.

Please #WearAMask

Ask others to Wear a Mask

Follow #SocialDistancing 

And enjoy life without any harm.",100000+ new cases pan India This is  frightening Please Ask others to Wear a Mask Follow And enjoy life without any harm,"['#Covid', '#alarming', '#WearAMask', '#SocialDistancing']",[],[],[]
"Highest per day cases since beginning of pandemic..Political rallies with hundreds of thousands of people needs to stop asap..
#COVID #COVIDSecondWave #WestBengalPolls",Highest per day cases since beginning of pandemicPolitical rallies with hundreds of thousands of people needs to stop asap ,"['#COVID', '#COVIDSecondWave', '#WestBengalPolls']",[],[],[]
Help india in spreading Covid 19 . Join Kumbh Jamat.,Help india in spreading Covid 19  Join Kumbh Jamat,[],[],[],[]
"#AskAakash Sir, I soon knew that RCB OPENER DEVDUTT PADIKKAL, DC ALL-ROUNDER AXAR PATEL & many more staffs  tested positive for COVID-19 disease.....So What do you tell about either postponing the IPL 2021....or the replacement of those players.....??", Sir I soon knew that RCB OPENER DEVDUTT PADIKKAL DC ALLROUNDER AXAR PATEL  many more staffs tested positive for COVID19 diseaseSo What do you tell about either postponing the IPL 2021or the replacement of those players,['#AskAakash'],[],[],[]
#nutrilite Vitamin c Cherry Plus fight against #COVID . It increases #immunity, Vitamin c Cherry Plus fight against  It increases ,"['#nutrilite', '#COVID', '#immunity']",[],[],[]
"COVID-19 #Vaccine is #safe... 
  When We Are Safe Nation Is Safe 
       #Vaccination against COVID-19 for all above the age of 45 is open from  #1st_April .
Citizens can register using this link  http://cowin.gov.in

#Officedays
#healthcentre 
#kolkata #bengal #india","COVID19 is When We Are Safe Nation Is Safe against COVID19 for all above the age of 45 is open from 
Citizens can register using this link  ","['#Vaccine', '#safe...', '#Vaccination', '#1st_April', '#Officedays', '#healthcentre', '#kolkata', '#bengal', '#india']",[],[],[]
"Again a Tested COVID-19 Positive?? What's happening??


Keymaker Truth In SSR Case",Again a Tested COVID19 Positive Whats happening Keymaker Truth In SSR Case,[],[],[],[]
"Superstar #AkshayKumar tests positive for #Covid.

Wishing a super fast recovery so that 
@akshaykumar
 gets back to work asap. 

This is proof that #Mumbai is not at all safe & precautions are not being followed. 

Would request all people from #Maharashtra to take measures.",Superstar tests positive for Wishing a super fast recovery so that gets back to work asap This is proof that is not at all safe  precautions are not being followed Would request all people from to take measures,"['#AkshayKumar', '#Covid.', '#Mumbai', '#Maharashtra']",['@akshaykumar'],[],[]
"Newtown is taking all the safety measures and proper sanitization is taking place to fight against covid-19! 
#TrustHIDCO #TrustNKDA",Newtown is taking all the safety measures and proper sanitization is taking place to fight against covid19 ,"['#TrustHIDCO', '#TrustNKDA']",[],[],[]
"#RadheTrailer HYPE is EXCEPTIONAL!

I hope they don’t follow #Sooryavanshi footsteps & release the trailer early.

Because Trailer generates hype & then the hype fades away with time.

Hope we reduce #Covid count to 10K by 15 April. 

#SalmanKhan #Radhe #RadheYourMostWantedBhai", HYPE is EXCEPTIONAL I hope they don’t follow footsteps  release the trailer early Because Trailer generates hype  then the hype fades away with time Hope we reduce count to 10K by 15 April ,"['#RadheTrailer', '#Sooryavanshi', '#Covid', '#SalmanKhan', '#Radhe', '#RadheYourMostWantedBhai']",[],[],[]
"#India enters the deadly #September mode with 81,466 Brand New #Covid cases.

#COVID19 has proved to be even more fatal this time.

This can only be possible when new strains have made an entry into our lives.

We should start vaccinating the masses & start wearing masks.", enters the deadly mode with 81466 Brand New cases has proved to be even more fatal this time This can only be possible when new strains have made an entry into our lives We should start vaccinating the masses  start wearing masks,"['#India', '#September', '#Covid', '#COVID19']",[],[],[]
"@AmyKazmin
 We are inviting COVID 19 so that we can declare another Lockdown and put the economy into doldrums.", We are inviting COVID 19 so that we can declare another Lockdown and put the economy into doldrums,[],['@AmyKazmin'],[],[]
"Of vaccines for which we created gaga and did publicity during elections?Are we not ready infrastructure wise even after 1year of COVID-19 that we are talking about lockdown. Lockdown is not solution,we need solution.
@narendramodi
 
@AmitShah
 
@drharshvardhan
 #nightcurfew #COVID19",Of vaccines for which we created gaga and did publicity during electionsAre we not ready infrastructure wise even after 1year of COVID19 that we are talking about lockdown Lockdown is not solutionwe need solution ,"['#nightcurfew', '#COVID19']","['@narendramodi', '@AmitShah', '@drharshvardhan']",[],[]
I just don't understand the point of spending billions in producing COVID-19 vaccine if we are not able to control the virus even after 1year. We are talking about imposing lockdown and in few states it's already imposed.Then what was the point of readines and production 1/2,I just dont understand the point of spending billions in producing COVID19 vaccine if we are not able to control the virus even after 1year We are talking about imposing lockdown and in few states its already imposedThen what was the point of readines and production 1/2,[],[],[],[]
